course_id,type_id,title,semester,session,days,start_time,end_time,status_number,instructor,units
Fall2024-2015,IND,CAPSTONE 495,Fall2024,7W2,TBA,,,1,"-, -, -, Italo Simonelli",4.0
Fall2024-2018,IND,CAPSTONE 495,Fall2024,7W2,TBA,,,1,"-, -, -, Selina Lai-Henderson",4.0
Fall2024-2019,IND,CAPSTONE 495,Fall2024,7W2,TBA,,,1,Lincoln Rathnam,4.0
Fall2024-2016,IND,CAPSTONE 495,Fall2024,7W2,TBA,,,1,"-, -, -, Jason Todd",4.0
Fall2024-1547,IND,CAPSTONE 496,Fall2024,7W2,,,,200,To Be Announced,4.0
Fall2024-1716,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Ming Li",4.0
Fall2024-1717,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Emily McWilliams",4.0
Fall2024-1718,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, James Miller",4.0
Fall2024-1719,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Yu Wang",4.0
Fall2024-1722,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Andrew Field, -, -, -",4.0
Fall2024-1723,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Seth Henderson, -, -",4.0
Fall2024-1724,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Chenkai Wu",4.0
Fall2024-1732,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Lijing Yan",4.0
Fall2024-1733,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Jingbo Cui, -, -, -",4.0
Fall2024-1734,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Anastasia Tsigkou",4.0
Fall2024-1735,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, David Landry",4.0
Fall2024-1736,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Annemieke van den Dool",4.0
Fall2024-1737,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Liqi Ren",4.0
Fall2024-1738,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Jung Choi, -, -, -",4.0
Fall2024-1739,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Shixin Xu",4.0
Fall2024-1740,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Xiaoqian Xu",4.0
Fall2024-1741,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Myung-Joong Hwang",4.0
Fall2024-1742,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Ming Gu, -, -",4.0
Fall2024-1743,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Coraline Goron, -, -",4.0
Fall2024-1744,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Shan Wang",4.0
Fall2024-1745,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Benjamin Bacon, -, -, -",4.0
Fall2024-1746,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Daniel Weissglass",4.0
Fall2024-1747,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Pedro Rada",4.0
Fall2024-1748,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Stephanie Anderson, -, -, -",4.0
Fall2024-1749,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Zairong Xiang",4.0
Fall2024-1750,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Charles Chang, -, -, -",4.0
Fall2024-1751,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Gergely Horvath, -",4.0
Fall2024-1752,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Robin Rodd",4.0
Fall2024-1753,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Megan Rogers",4.0
Fall2024-1754,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Luyao Zhang",4.0
Fall2024-1755,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Meifang Chen, -, -, -",4.0
Fall2024-1756,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Huansheng Cao, -, -, -",4.0
Fall2024-1757,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, Linfeng Huang, -",4.0
Fall2024-1758,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Xiawa Wang",4.0
Fall2024-1759,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Dongmian Zou",4.0
Fall2024-1760,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Paula Ganga, -, -",4.0
Fall2024-1761,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Keping Wu",4.0
Fall2024-1762,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Joseph Mazor",4.0
Fall2024-1763,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Peter Sattler",4.0
Fall2024-1764,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Nathan Hauthaler, -, -",4.0
Fall2024-1765,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Peng Sun",4.0
Fall2024-1766,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Chuanhui Gu, -, -",4.0
Fall2024-1767,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Sze Chai Kwok",4.0
Fall2024-1768,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Joohyun Lee",4.0
Fall2024-1769,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Jaehee Choi, -, -, -",4.0
Fall2024-1770,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Jiahua Yue",4.0
Fall2024-1771,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Fan Liang",4.0
Fall2024-1772,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Kent Yecheng Cao, -, -, -",4.0
Fall2024-1773,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Ka Leung Lam",4.0
Fall2024-1774,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Mustafa Misir",4.0
Fall2024-1775,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Xin Tong",4.0
Fall2024-1776,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Camila Saez",4.0
Fall2024-1777,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Kristinn Mar",4.0
Fall2024-1778,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Junjie Zhang",4.0
Fall2024-1779,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Chen Zhang",4.0
Fall2024-1780,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Maximiliano Amici, -, -, -",4.0
Fall2024-1781,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Feng Tian",4.0
Fall2024-1782,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,15,"-, -, Ming-Chun Huang, -",4.0
Fall2024-1783,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Peter Wergin",4.0
Fall2024-1784,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Layla Shelmerdine",4.0
Fall2024-1787,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Dangxing Chen, -, -, -",4.0
Fall2024-1788,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Renee Richer",4.0
Fall2024-1789,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Baozhen Luo",4.0
Fall2024-1790,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Claudia Nisa",4.0
Fall2024-1791,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Jianbo Yue",4.0
Fall2024-1792,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Sajid Umar",4.0
Fall2024-1793,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Ferdinand Kappes",4.0
Fall2024-1794,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Travis Wilkerson",4.0
Fall2024-1795,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Wen Zhou",4.0
Fall2024-1796,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Zuchuan Li",4.0
Fall2024-1797,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Chi-Yeung Choi, -, -, -",4.0
Fall2024-1798,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Fangsheng Zhu",4.0
Fall2024-1799,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Feifan Zhang",4.0
Fall2024-1800,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Bing Luo",4.0
Fall2024-1801,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Yuan Wang",4.0
Fall2024-1802,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Andrew Lin",4.0
Fall2024-1803,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Wumeng He, -, -",4.0
Fall2024-1804,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Peiyuan Li",4.0
Fall2024-1805,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Markus Neumann",4.0
Fall2024-1806,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Charley Watson",4.0
Fall2024-1807,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Shu Kit Eric Tam",4.0
Fall2024-1808,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Will Pang",4.0
Fall2024-1809,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Jinhua Li",4.0
Fall2024-1810,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Kim Gordon, -, -",4.0
Fall2024-1813,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Helena Chen, -, -, -",4.0
Fall2024-1814,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Wenting Ji",4.0
Fall2024-1818,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Cristiano Villa",4.0
Fall2024-1821,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, Kyle Fruh, -, -",4.0
Fall2024-1930,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"Quinlan Bowman, -, -, -",4.0
Fall2024-1933,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"SeongKyung Cho, -, -, -",4.0
Fall2024-1938,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,10,"-, -, -, Italo Simonelli",4.0
Fall2024-1943,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, Kaizhu Huang, -",4.0
Fall2024-1944,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, Rebecca Hock, -, -",4.0
Fall2024-1948,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Ferdinand Kappes",4.0
Fall2024-1949,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Marcus Werner",4.0
Fall2024-1952,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Cristiano Villa",4.0
Fall2024-1955,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Adrienmbar Pouille",4.0
Fall2024-1976,IND,CAPSTONE 496,Fall2024,7W2,,,,1,To Be Announced,4.0
Fall2024-1980,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Lincoln Rathnam",4.0
Fall2024-1982,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Zhenyu Yang",4.0
Fall2024-1984,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Domna Kotsifaki",4.0
Fall2024-1986,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, Kai Huang",4.0
Fall2024-1987,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Ding Ma",4.0
Fall2024-1989,IND,CAPSTONE 496,Fall2024,7W1,TBA,,,1,Ding Ma,4.0
Fall2024-1993,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, Joseph Giacomelli, -, -",4.0
Fall2024-1999,IND,CAPSTONE 496,Fall2024,7W2,TBA,,,1,"-, -, -, Lin Jiu",4.0
Fall2024-1216,LEC,CHEM 110,Fall2024,7W1,MoTuWeTh,8.3,9.45,40,Floyd Beckford,4.0
Fall2024-1218,LAB,CHEM 110,Fall2024,7W1,Tu,14.45,17.45,20,"Floyd Beckford, Xin Shi, Min Su, Xiaojuan Wu, Xinxing Zhang",0.0
Fall2024-1217,REC,CHEM 110,Fall2024,7W1,We,13.15,14.3,40,Floyd Beckford,0.0
Fall2024-1219,LAB,CHEM 110,Fall2024,7W1,We,14.45,17.45,20,"Floyd Beckford, Xin Shi, Min Su, Xiaojuan Wu, Xinxing Zhang",0.0
Fall2024-1328,LEC,CHEM 110,Fall2024,7W2,MoTuWeTh,10.0,11.15,40,Floyd Beckford,4.0
Fall2024-1329,LAB,CHEM 110,Fall2024,7W2,Mo,14.45,17.45,20,"Floyd Beckford, Xin Shi, Min Su, Xiaojuan Wu",0.0
Fall2024-1330,REC,CHEM 110,Fall2024,7W2,Mo,11.45,13.0,40,Floyd Beckford,0.0
Fall2024-1331,LAB,CHEM 110,Fall2024,7W2,We,11.3,14.3,20,"Floyd Beckford, Xin Shi, Min Su, Xiaojuan Wu",0.0
Fall2024-1320,LEC,CHEM 150,Fall2024,7W2,MoTuWeTh,10.0,11.15,32,Rui Liu,4.0
Fall2024-1321,LAB,CHEM 150,Fall2024,7W2,Mo,11.3,14.3,16,"Xinyan Dai, Rui Liu, Min Su, Xinxing Zhang",0.0
Fall2024-1323,REC,CHEM 150,Fall2024,7W2,We,11.45,13.0,32,Rui Liu,0.0
Fall2024-1322,LAB,CHEM 150,Fall2024,7W2,We,14.45,17.45,16,"Xinyan Dai, Rui Liu, Min Su, Xinxing Zhang",0.0
Fall2024-1207,LEC,CHEM 201,Fall2024,7W1,MoWe,12.0,14.3,32,"Xinrong Lin, Rui Liu",4.0
Fall2024-1209,LAB,CHEM 201,Fall2024,7W1,Tu,14.45,17.45,16,"Xinyan Dai, Xinrong Lin, Rui Liu, Min Su",0.0
Fall2024-1208,REC,CHEM 201,Fall2024,7W1,Tu,11.45,13.0,32,"Xinrong Lin, Rui Liu",0.0
Fall2024-1210,LAB,CHEM 201,Fall2024,7W1,Th,11.3,14.3,16,"Xinyan Dai, Xinrong Lin, Rui Liu, Min Su, Xinxing Zhang",0.0
Fall2024-1324,LEC,CHEM 301,Fall2024,7W2,MoTuWeTh,10.0,11.15,18,Tan Zhang,4.0
Fall2024-1325,LAB,CHEM 301,Fall2024,7W2,Tu,11.3,14.3,18,"Min Su, Tan Zhang",0.0
Fall2024-1292,LEC,CHEM 401,Fall2024,7W1,MoWe,12.0,14.3,18,Weiwei Shi,4.0
Fall2024-1293,LAB,CHEM 401,Fall2024,7W1,Th,14.45,17.45,18,"Weiwei Shi, Min Su",0.0
Fall2024-1493,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,8.3,9.3,14,Mengtian Chen,2.0
Fall2024-1494,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,11.45,12.45,14,Cong Li,2.0
Fall2024-1495,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,10.0,11.0,14,Lu LIU,2.0
Fall2024-1496,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,13.15,14.15,14,Lu LIU,2.0
Fall2024-1497,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,10.0,11.0,14,Meng Wang,2.0
Fall2024-1498,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,11.45,12.45,14,Meng Wang,2.0
Fall2024-1499,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,13.15,14.15,14,Lianyun Pang,2.0
Fall2024-1500,SEM,CHINESE 101A,Fall2024,7W1,MoTuWeTh,14.45,15.45,14,Lianyun Pang,2.0
Fall2024-1485,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,8.3,9.3,14,Mengtian Chen,2.0
Fall2024-1486,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,11.45,12.45,14,Cong Li,2.0
Fall2024-1487,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,10.0,11.0,14,Lu LIU,2.0
Fall2024-1488,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,13.15,14.15,14,Lu LIU,2.0
Fall2024-1489,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,10.0,11.0,14,Meng Wang,2.0
Fall2024-1490,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,11.45,12.45,14,Meng Wang,2.0
Fall2024-1491,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,13.15,14.15,14,Lianyun Pang,2.0
Fall2024-1492,SEM,CHINESE 101B,Fall2024,7W2,MoTuWeTh,14.45,15.45,14,Lianyun Pang,2.0
Fall2024-1502,SEM,CHINESE 102A,Fall2024,7W1,MoTuWeTh,13.15,14.15,14,Li Xu,2.0
Fall2024-1501,SEM,CHINESE 102B,Fall2024,7W2,MoTuWeTh,13.15,14.15,14,Li Xu,2.0
Fall2024-1513,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,12.0,13.0,14,Sophia ZHOU,2.0
Fall2024-1514,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,13.15,14.15,14,Sophia ZHOU,2.0
Fall2024-1515,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,13.3,14.3,14,Hui Yao,2.0
Fall2024-1516,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,14.45,15.45,14,Hui Yao,2.0
Fall2024-1517,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,10.0,11.0,14,Jia Yan,2.0
Fall2024-1518,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,11.45,12.45,14,Jia Yan,2.0
Fall2024-1519,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,9.15,10.15,14,Yu Miao,2.0
Fall2024-1520,SEM,CHINESE 201A,Fall2024,7W1,MoTuWeTh,10.3,11.3,14,Yu Miao,2.0
Fall2024-1505,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,12.0,13.0,14,Sophia ZHOU,2.0
Fall2024-1506,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,13.15,14.15,14,Sophia ZHOU,2.0
Fall2024-1507,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,13.3,14.3,14,Hui Yao,2.0
Fall2024-1508,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,14.45,15.45,14,Hui Yao,2.0
Fall2024-1509,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,10.0,11.0,14,Jia Yan,2.0
Fall2024-1510,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,11.45,12.45,14,Jia Yan,2.0
Fall2024-1511,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,9.15,10.15,14,Yu Miao,2.0
Fall2024-1512,SEM,CHINESE 201B,Fall2024,7W2,MoTuWeTh,10.3,11.3,14,Yu Miao,2.0
Fall2024-1522,SEM,CHINESE 202A,Fall2024,7W1,MoTuWeTh,14.45,15.45,14,Liying Feng,2.0
Fall2024-1521,SEM,CHINESE 202B,Fall2024,7W2,MoTuWeTh,18.0,19.0,14,Liying Feng,2.0
Fall2024-1934,SEM,CHINESE 231A,Fall2024,7W2,We,16.15,17.45,14,Liying Feng,2.0
Fall2024-1528,SEM,CHINESE 301A,Fall2024,7W1,TuWeTh,13.15,14.3,14,Yili Zhang,2.0
Fall2024-1529,SEM,CHINESE 301A,Fall2024,7W1,TuWeTh,14.45,16.0,14,Xiaofei Pan,2.0
Fall2024-1530,SEM,CHINESE 301A,Fall2024,7W1,TuWeTh,16.15,17.3,14,Xiaofei Pan,2.0
Fall2024-1935,SEM,CHINESE 301A,Fall2024,7W1,TuWeTh,10.0,11.15,14,Xiaofei Pan,2.0
Fall2024-1525,SEM,CHINESE 301B,Fall2024,7W2,TuWeTh,13.15,14.3,14,Yili Zhang,2.0
Fall2024-1526,SEM,CHINESE 301B,Fall2024,7W2,TuWeTh,14.45,16.0,14,Xiaofei Pan,2.0
Fall2024-1527,SEM,CHINESE 301B,Fall2024,7W2,TuWeTh,16.15,17.3,14,Xiaofei Pan,2.0
Fall2024-1936,SEM,CHINESE 301B,Fall2024,7W2,TuWeTh,10.0,11.15,14,Xiaofei Pan,2.0
Fall2024-1523,SEM,CHINESE 302A,Fall2024,7W1,TuWeTh,10.0,11.15,14,Liying Feng,2.0
Fall2024-1524,SEM,CHINESE 302B,Fall2024,7W2,TuWeTh,10.0,11.15,14,Liying Feng,2.0
Fall2024-1503,SEM,CHINESE 401A,Fall2024,7W1,TuTh,14.45,16.0,14,Li Xu,2.0
Fall2024-1504,SEM,CHINESE 401B,Fall2024,7W2,TuTh,14.45,16.0,14,Li Xu,2.0
Fall2024-1532,SEM,CHINESE 402A,Fall2024,7W1,TuTh,10.0,11.15,14,Mengtian Chen,2.0
Fall2024-1531,SEM,CHINESE 402B,Fall2024,7W2,TuTh,10.0,11.15,14,Mengtian Chen,2.0
Fall2024-1533,SEM,CHINESE 406,Fall2024,1,TuTh,11.45,13.0,14,Yili Zhang,4.0
Fall2024-1534,SEM,CHINESE 411,Fall2024,7W1,TuTh,14.45,16.0,14,Xin Zhang,2.0
Fall2024-1535,SEM,CHINESE 412,Fall2024,7W2,TuTh,14.45,16.0,14,Xin Zhang,2.0
Fall2024-1480,SEM,CHINESE 414,Fall2024,7W2,MoWe,16.15,17.3,5,Wenting Ji,2.0
Fall2024-1478,SEM,CHINESE 415,Fall2024,7W1,MoWe,16.15,17.3,5,Wenting Ji,2.0
Fall2024-1826,SEM,CHINESE 419,Fall2024,7W1,MoWe,14.45,16.0,14,Jinhua Li,2.0
Fall2024-1827,SEM,CHINESE 419,Fall2024,7W2,TuTh,14.45,16.0,14,Jinhua Li,2.0
Fall2024-2010,LEC,CHSC 104,Fall2024,7W2,,,,30,To Be Announced,2.0
Fall2024-1345,SEM,COMPDSGN 490,Fall2024,7W2,TuTh,8.3,11.0,18,Ziv Cohen,4.0
Fall2024-1259,SEM,COMPSCI 101,Fall2024,7W1,MoTuWeTh,11.45,13.0,60,Bing Luo,4.0
Fall2024-1260,LAB,COMPSCI 101,Fall2024,7W1,Tu,16.15,17.3,30,Bing Luo,0.0
Fall2024-1261,LAB,COMPSCI 101,Fall2024,7W1,We,14.45,16.0,30,Bing Luo,0.0
Fall2024-1299,SEM,COMPSCI 101,Fall2024,7W2,MoTuWeTh,13.15,14.3,60,Daniel Lim,4.0
Fall2024-1300,LAB,COMPSCI 101,Fall2024,7W2,Th,14.45,16.0,30,"Yuxuan Gao, Daniel Lim",0.0
Fall2024-1301,LAB,COMPSCI 101,Fall2024,7W2,Th,16.15,17.3,30,"Yuxuan Gao, Daniel Lim",0.0
Fall2024-1230,SEM,COMPSCI 201,Fall2024,7W1,MoTuWeTh,10.0,11.15,40,"Mustafa Misir, Feng Tian",4.0
Fall2024-1232,LAB,COMPSCI 201,Fall2024,7W1,Th,16.15,17.3,20,"Mustafa Misir, Feng Tian",0.0
Fall2024-1231,REC,COMPSCI 201,Fall2024,7W1,,,,40,To Be Announced,0.0
Fall2024-1233,LAB,COMPSCI 201,Fall2024,7W1,Th,14.45,16.0,20,"Mustafa Misir, Feng Tian",0.0
Fall2024-1377,SEM,COMPSCI 201,Fall2024,7W2,MoWe,12.0,14.3,40,Feng Tian,4.0
Fall2024-1378,LAB,COMPSCI 201,Fall2024,7W2,Th,14.45,16.0,20,Feng Tian,0.0
Fall2024-1379,REC,COMPSCI 201,Fall2024,7W2,Tu,16.15,17.3,40,Feng Tian,0.0
Fall2024-1380,LAB,COMPSCI 201,Fall2024,7W2,Th,16.15,17.3,20,Feng Tian,0.0
Fall2024-1205,LEC,COMPSCI 203,Fall2024,7W1,MoTuWeTh,8.3,9.45,40,Xing Shi Cai,4.0
Fall2024-1206,REC,COMPSCI 203,Fall2024,7W1,Mo,18.0,19.15,40,Xing Shi Cai,0.0
Fall2024-1358,SEM,COMPSCI 205,Fall2024,7W2,MoTuWeTh,11.45,13.0,40,Ming-Chun Huang,4.0
Fall2024-1402,REC,COMPSCI 205,Fall2024,7W2,Th,14.45,16.0,40,Ming-Chun Huang,0.0
Fall2024-1326,SEM,COMPSCI 207,Fall2024,7W2,MoTuWeTh,10.0,11.15,35,Ming-Chun Huang,4.0
Fall2024-1359,SEM,COMPSCI 301,Fall2024,7W2,MoWe,12.0,14.3,40,Jiacheng Shen,4.0
Fall2024-1360,REC,COMPSCI 301,Fall2024,7W2,Tu,13.15,14.3,40,Jiacheng Shen,0.0
Fall2024-1367,SEM,COMPSCI 308,Fall2024,7W2,MoTuWeTh,13.15,14.3,40,Xing Shi Cai,4.0
Fall2024-1725,SEM,COMPSCI 309,Fall2024,7W1,MoTuWeTh,8.3,9.45,40,Mustafa Misir,4.0
Fall2024-1726,REC,COMPSCI 309,Fall2024,7W1,Tu,13.15,14.3,40,Mustafa Misir,0.0
Fall2024-1398,LEC,COMPSCI 310,Fall2024,7W2,MoTuWeTh,16.15,17.3,32,"Yuxuan Gao, Mustafa Misir",4.0
Fall2024-1287,SEM,COMPSCI 402,Fall2024,7W1,TuTh,12.0,14.3,25,Peng Sun,4.0
Fall2024-1089,SEM,CULANTH 101,Fall2024,7W1,MoWe,12.0,14.3,25,Robin Rodd,4.0
Fall2024-1110,SEM,CULANTH 106,Fall2024,7W2,MoWe,14.45,17.15,18,Mengqi Wang,4.0
Fall2024-1140,SEM,CULANTH 107,Fall2024,7W1,MoWe,10.0,11.15,14,Sajida Tuxun,2.0
Fall2024-1141,SEM,CULANTH 107,Fall2024,7W1,MoWe,13.15,14.3,14,Sajida Tuxun,2.0
Fall2024-1083,SEM,CULANTH 201,Fall2024,7W2,TuTh,12.0,14.3,18,Fan Liang,4.0
Fall2024-1023,SEM,CULANTH 206,Fall2024,7W1,TuTh,12.0,14.3,18,Keping Wu,4.0
Fall2024-1113,SEM,CULANTH 211,Fall2024,7W2,TuTh,14.45,17.15,18,Nellie Chu,4.0
Fall2024-1152,SEM,CULMOVE 115,Fall2024,7W1,TuTh,11.45,13.0,14,Nellie Chu,2.0
Fall2024-1153,SEM,CULMOVE 115,Fall2024,7W1,TuTh,14.45,16.0,14,Nellie Chu,2.0
Fall2024-1054,SEM,CULMOVE 201,Fall2024,7W2,MoWe,14.45,17.15,18,Titas Chakraborty,4.0
Fall2024-1097,SEM,CULMOVE 205,Fall2024,7W2,TuTh,12.0,14.3,18,Megan Rogers,4.0
